"","1","2","3","4","5","6","7","8","9","10","11","12"
"dettrunc_bias",0.0121891544397158,0.0127237580053503,0.0124582426967503,0.0125202532694518,0.0123215589779745,0.0125231760681709,0.0126524768766925,0.0126327802675584,0.0126885462927244,0.0126778032647254,0.0127973249191499,0.0129003703132681
"dettrunc_rmse",1.37246546457163,1.34733019871364,1.32297895341212,1.30098469170098,1.27972230661801,1.26057269466903,1.24356916583785,1.22911825648906,1.21754728125098,1.20640453195564,1.19683751245509,1.19022716275914
"adatrunc_bias",0.0133568808556187,0.0131523807446105,0.0133676558895163,0.0132567377667372,0.0133159784033701,0.0132504287078549,0.0134156604518842,0.0135820025320105,0.013398801506789,0.0137469550016455,0.0135262774167993,0.0134541416247419
"adatrunc_rmse",1.37231382099304,1.34715261737003,1.32318161271392,1.30023758474148,1.27978996368615,1.26015234288348,1.24444653840213,1.23018188209173,1.21706539075009,1.20576885003284,1.19710798111136,1.1889563224851
