"","1","2","3","4","5","6","7","8","9","10","11","12"
"dettrunc_bias",0.00910314418114612,0.00922010723463586,0.00926318894667343,0.00935133757973407,0.00896081994399628,0.00900937107683988,0.00915933680858739,0.00901627813286078,0.00941023813099131,0.00916200037390304,0.00884655729339966,0.00911690874335844
"dettrunc_rmse",0.235076660524601,0.23205085699948,0.229791865808798,0.22848684791274,0.227737385470921,0.228457673027532,0.22972916484233,0.232075751763373,0.234409929153859,0.237519720261639,0.240580520302477,0.243739501251814
"adatrunc_bias",0.00970129409115663,0.00987634192027081,0.00970166398255371,0.00978674023413403,0.0101422817742492,0.00990148040260053,0.00995583998038535,0.010164329203945,0.0102344754031764,0.00978803454208944,0.0100258927130547,0.0100523342600034
"adatrunc_rmse",0.234898412546681,0.231891131192555,0.229550673198113,0.228008024650981,0.227464477737981,0.227899117907939,0.229088728632648,0.23118638266476,0.233542333722656,0.236404756385197,0.239279983981524,0.242202485438043
