"","1","2","3","4","5","6","7","8","9","10","11","12"
"dettrunc_bias",0.243128158863059,0.24322059735361,0.243219050633286,0.242736407607713,0.243876111079098,0.243405896226254,0.243671444265693,0.243405593281391,0.243765624495024,0.242937484576612,0.244042282905098,0.243199766707402
"dettrunc_rmse",0.350668226460079,0.350212251447976,0.351465103396463,0.353904384800578,0.359550747602381,0.366038167421157,0.374625966335894,0.384447837418056,0.395105244049629,0.404255905257507,0.414577402168901,0.422628269432364
"adatrunc_bias",0.169540478169138,0.169582942292313,0.169617808914444,0.170115023197811,0.170193694789233,0.170643763435034,0.169910507419465,0.17037518234997,0.169446444373876,0.170121851822752,0.170234558508252,0.170218489056153
"adatrunc_rmse",0.32252497820001,0.324237159760334,0.3316234293348,0.344958769091737,0.365519217279096,0.388800882837232,0.419678868186442,0.447555884630967,0.474878774068672,0.490402731253977,0.520533197178413,0.529729227582524
